Name,Score
intel xeon e3-1230 @ 3.20ghz,5131
intel xeon e3-1230 v2 @ 3.30ghz,6185
intel xeon e3-1230 v3 @ 3.30ghz,6834
intel xeon e3-1230 v5 @ 3.40ghz,8007
intel xeon e3-1230 v6 @ 3.50ghz,8148
intel xeon e3-1230l v3 @ 1.80ghz,5282
intel xeon e3-1231 v3 @ 3.40ghz,7035
intel xeon e3-1235 @ 3.20ghz,5112
intel xeon e3-1235l v5 @ 2.00ghz,5013
intel xeon e3-1240 @ 3.30ghz,5361
intel xeon e3-1240 v2 @ 3.40ghz,6383
intel xeon e3-1240 v3 @ 3.40ghz,7021
intel xeon e3-1240 v5 @ 3.50ghz,8268
intel xeon e3-1240 v6 @ 3.70ghz,8703
intel xeon e3-1240l v3 @ 2.00ghz,5651
intel xeon e3-1240l v5 @ 2.10ghz,6547
intel xeon e3-1241 v3 @ 3.50ghz,7155
intel xeon e3-1245 @ 3.30ghz,5355
intel xeon e3-1245 v2 @ 3.40ghz,6354
intel xeon e3-1245 v3 @ 3.40ghz,7043
intel xeon e3-1245 v5 @ 3.50ghz,8037
intel xeon e3-1245 v6 @ 3.70ghz,8739
intel xeon e3-1246 v3 @ 3.50ghz,7248
intel xeon e3-1260l @ 2.40ghz,4076
intel xeon e3-1260l v5 @ 2.90ghz,8237
intel xeon e3-1265l @ 2.40ghz,3912
intel xeon e3-1265l v2 @ 2.50ghz,5038
intel xeon e3-1265l v3 @ 2.50ghz,6187
intel xeon e3-1265l v4 @ 2.30ghz,6954
intel xeon e3-1268l v3 @ 2.30ghz,5574
intel xeon e3-1268l v5 @ 2.40ghz,6334
intel xeon e3-1270 @ 3.40ghz,5372
intel xeon e3-1270 v2 @ 3.50ghz,6498
intel xeon e3-1270 v3 @ 3.50ghz,7255
intel xeon e3-1270 v5 @ 3.60ghz,8307
intel xeon e3-1270 v6 @ 3.80ghz,8866
intel xeon e3-1270l v4 @ 3.00ghz,7662
intel xeon e3-1271 v3 @ 3.60ghz,7513
intel xeon e3-1275 @ 3.40ghz,5498
intel xeon e3-1275 v2 @ 3.50ghz,6633
intel xeon e3-1275 v3 @ 3.50ghz,7203
intel xeon e3-1275 v5 @ 3.60ghz,8256
intel xeon e3-1275 v6 @ 3.80ghz,9217
intel xeon e3-1275l v3 @ 2.70ghz,6327
intel xeon e3-1276 v3 @ 3.60ghz,7543
intel xeon e3-1280 @ 3.50ghz,5612
intel xeon e3-1280 v2 @ 3.60ghz,6611
intel xeon e3-1280 v3 @ 3.60ghz,7252
intel xeon e3-1280 v5 @ 3.70ghz,8254
intel xeon e3-1280 v6 @ 3.90ghz,9093
intel xeon e3-1281 v3 @ 3.70ghz,7550
intel xeon e3-1285 v3 @ 3.60ghz,7211
intel xeon e3-1285 v4 @ 3.50ghz,7716
intel xeon e3-1285 v6 @ 4.10ghz,9478
intel xeon e3-1285l v3 @ 3.10ghz,6874
intel xeon e3-1285l v4 @ 3.40ghz,8092
intel xeon e3-1286 v3 @ 3.70ghz,7879
intel xeon e3-1286l v3 @ 3.20ghz,6929
intel xeon e3-1290 @ 3.60ghz,5429
intel xeon e3-1290 v2 @ 3.70ghz,6315
intel xeon e3-1505l v5 @ 2.00ghz,5083
intel xeon e3-1505l v6 @ 2.20ghz,5540
intel xeon e3-1505m v5 @ 2.80ghz,7008
intel xeon e3-1505m v6 @ 3.00ghz,7409
intel xeon e3-1515m v5 @ 2.80ghz,5925
intel xeon e3-1535m v5 @ 2.90ghz,7489
intel xeon e3-1535m v6 @ 3.10ghz,8074
intel xeon e3-1545m v5 @ 2.90ghz,7702
intel xeon e3-1565l v5 @ 2.50ghz,7325
intel xeon e3-1575m v5 @ 3.00ghz,7818
intel xeon e3-1585 v5 @ 3.50ghz,8408
intel xeon e3-1585l v5 @ 3.00ghz,7959
intel xeon e3110 @ 3.00ghz,1295
intel xeon e3113 @ 3.00ghz,1429
intel xeon e3120 @ 3.16ghz,1408
intel xeon e5-1410 @ 2.80ghz,4852
intel xeon e5-1410 v2 @ 2.80ghz,5715
intel xeon e5-1428l v2 @ 2.20ghz,6255
intel xeon e5-1603 @ 2.80ghz,3476
intel xeon e5-1603 v3 @ 2.80ghz,4448
intel xeon e5-1603 v4 @ 2.80ghz,4681
intel xeon e5-1607 @ 3.00ghz,3776
intel xeon e5-1607 v2 @ 3.00ghz,4138
intel xeon e5-1607 v3 @ 3.10ghz,4953
intel xeon e5-1607 v4 @ 3.10ghz,5197
intel xeon e5-1620 @ 3.60ghz,5848
intel xeon e5-1620 v2 @ 3.70ghz,6546
intel xeon e5-1620 v3 @ 3.50ghz,6968
intel xeon e5-1620 v4 @ 3.50ghz,7366
intel xeon e5-1630 v3 @ 3.70ghz,7417
intel xeon e5-1630 v4 @ 3.70ghz,7556
intel xeon e5-1650 @ 3.20ghz,8077
intel xeon e5-1650 v2 @ 3.50ghz,9332
intel xeon e5-1650 v3 @ 3.50ghz,10393
intel xeon e5-1650 v4 @ 3.60ghz,11379
intel xeon e5-1660 @ 3.30ghz,8345
intel xeon e5-1660 v2 @ 3.70ghz,10338
intel xeon e5-1660 v3 @ 3.00ghz,12576
intel xeon e5-1660 v4 @ 3.20ghz,13479
intel xeon e5-1680 v2 @ 3.00ghz,12498
intel xeon e5-1680 v3 @ 3.20ghz,13273
intel xeon e5-1680 v4 @ 3.40ghz,14246
intel xeon e5-1681 v3 @ 2.90ghz,14820
intel xeon e5-2403 @ 1.80ghz,2367
intel xeon e5-2403 v2 @ 1.80ghz,2672
intel xeon e5-2407 @ 2.20ghz,2675
intel xeon e5-2407 v2 @ 2.40ghz,3287
intel xeon e5-2418l @ 2.00ghz,3518
intel xeon e5-2418l v2 @ 2.00ghz,5380
intel xeon e5-2420 @ 1.90ghz,5012
intel xeon e5-2420 v2 @ 2.20ghz,6347
intel xeon e5-2430 @ 2.20ghz,5702
intel xeon e5-2430 v2 @ 2.50ghz,7179
intel xeon e5-2430l @ 2.00ghz,5300
intel xeon e5-2430l v2 @ 2.40ghz,6190
intel xeon e5-2440 @ 2.40ghz,6091
intel xeon e5-2440 v2 @ 1.90ghz,7473
intel xeon e5-2448l v2 @ 1.80ghz,6774
intel xeon e5-2450 @ 2.10ghz,7534
intel xeon e5-2450 v2 @ 2.50ghz,8993
intel xeon e5-2450l @ 1.80ghz,5880
intel xeon e5-2470 @ 2.30ghz,8300
intel xeon e5-2470 v2 @ 2.40ghz,10657
intel xeon e5-2603 @ 1.80ghz,2325
intel xeon e5-2603 v2 @ 1.80ghz,2735
intel xeon e5-2603 v3 @ 1.60ghz,3825
intel xeon e5-2603 v4 @ 1.70ghz,4695
intel xeon e5-2608l v3 @ 2.00ghz,6415
intel xeon e5-2608l v4 @ 1.60ghz,7447
intel xeon e5-2609 @ 2.40ghz,2908
intel xeon e5-2609 v2 @ 2.50ghz,3369
intel xeon e5-2609 v3 @ 1.90ghz,4462
intel xeon e5-2609 v4 @ 1.70ghz,5418
intel xeon e5-2618l v3 @ 2.30ghz,11310
intel xeon e5-2618l v4 @ 2.20ghz,12429
intel xeon e5-2620 @ 2.00ghz,5322
intel xeon e5-2620 v2 @ 2.10ghz,6251
intel xeon e5-2620 v3 @ 2.40ghz,7770
intel xeon e5-2620 v4 @ 2.10ghz,9299
intel xeon e5-2623 v3 @ 3.00ghz,6651
intel xeon e5-2623 v4 @ 2.60ghz,6940
intel xeon e5-2628 v3 @ 2.50ghz,8447
intel xeon e5-2628l v2 @ 1.90ghz,7181
intel xeon e5-2628l v3 @ 2.00ghz,9949
intel xeon e5-2628l v4 @ 1.90ghz,11079
intel xeon e5-2629 v3 @ 2.40ghz,9139
intel xeon e5-2630 @ 2.30ghz,6084
intel xeon e5-2630 v2 @ 2.60ghz,7472
intel xeon e5-2630 v3 @ 2.40ghz,10301
intel xeon e5-2630 v4 @ 2.20ghz,11494
intel xeon e5-2630l @ 2.00ghz,5305
intel xeon e5-2630l v2 @ 2.40ghz,6640
intel xeon e5-2630l v3 @ 1.80ghz,8661
intel xeon e5-2630l v4 @ 1.80ghz,9966
intel xeon e5-2637 @ 3.00ghz,2978
intel xeon e5-2637 v2 @ 3.50ghz,6483
intel xeon e5-2637 v3 @ 3.50ghz,7252
intel xeon e5-2637 v4 @ 3.50ghz,7500
intel xeon e5-2640 @ 2.50ghz,6293
intel xeon e5-2640 v2 @ 2.00ghz,7625
intel xeon e5-2640 v3 @ 2.60ghz,11042
intel xeon e5-2640 v4 @ 2.40ghz,12466
intel xeon e5-2643 @ 3.30ghz,5224
intel xeon e5-2643 v2 @ 3.50ghz,9243
intel xeon e5-2643 v3 @ 3.40ghz,10417
intel xeon e5-2643 v4 @ 3.40ghz,11097
intel xeon e5-2648l @ 1.80ghz,5262
intel xeon e5-2648l v2 @ 1.90ghz,8828
intel xeon e5-2648l v3 @ 1.80ghz,9847
intel xeon e5-2648l v4 @ 1.80ghz,11839
intel xeon e5-2649 v3 @ 2.30ghz,12399
intel xeon e5-2650 @ 2.00ghz,7349
intel xeon e5-2650 v2 @ 2.60ghz,9800
intel xeon e5-2650 v3 @ 2.30ghz,11701
intel xeon e5-2650 v4 @ 2.20ghz,13313
intel xeon e5-2650l @ 1.80ghz,6192
intel xeon e5-2650l v2 @ 1.70ghz,7586
intel xeon e5-2650l v3 @ 1.80ghz,11865
intel xeon e5-2650l v4 @ 1.70ghz,12734
intel xeon e5-2651 v2 @ 1.80ghz,9551
intel xeon e5-2658 @ 2.10ghz,6232
intel xeon e5-2658 v2 @ 2.40ghz,10528
intel xeon e5-2658 v3 @ 2.20ghz,13487
intel xeon e5-2658 v4 @ 2.30ghz,14434
intel xeon e5-2658a v3 @ 2.20ghz,14879
intel xeon e5-2660 @ 2.20ghz,8077
intel xeon e5-2660 v2 @ 2.20ghz,10352
intel xeon e5-2660 v3 @ 2.60ghz,13063
intel xeon e5-2660 v4 @ 2.00ghz,15702
intel xeon e5-2663 v3 @ 2.80ghz,11777
intel xeon e5-2665 @ 2.40ghz,8271
intel xeon e5-2666 v3 @ 2.90ghz,14040
intel xeon e5-2666 v4 @ 2.80ghz,17958
intel xeon e5-2667 @ 2.90ghz,7442
intel xeon e5-2667 v2 @ 3.30ghz,12261
intel xeon e5-2667 v3 @ 3.20ghz,12523
intel xeon e5-2667 v4 @ 3.20ghz,13774
intel xeon e5-2669 v3 @ 2.30ghz,16107
intel xeon e5-2670 @ 2.60ghz,8918
intel xeon e5-2670 v2 @ 2.50ghz,11376
intel xeon e5-2670 v3 @ 2.30ghz,13501
intel xeon e5-2673 v2 @ 3.30ghz,12331
intel xeon e5-2673 v3 @ 2.40ghz,14220
intel xeon e5-2673 v4 @ 2.30ghz,21059
intel xeon e5-2675 v3 @ 1.80ghz,13180
intel xeon e5-2676 v3 @ 2.40ghz,13178
intel xeon e5-2676 v4 @ 2.40ghz,18978
intel xeon e5-2678 v3 @ 2.50ghz,14671
intel xeon e5-2679 v4 @ 2.50ghz,24131
intel xeon e5-2680 @ 2.70ghz,9350
intel xeon e5-2680 v2 @ 2.80ghz,12641
intel xeon e5-2680 v3 @ 2.50ghz,14909
intel xeon e5-2680 v4 @ 2.40ghz,17357
intel xeon e5-2680r v4 @ 2.40ghz,17487
intel xeon e5-2682 v4 @ 2.50ghz,18617
intel xeon e5-2683 v3 @ 2.00ghz,14711
intel xeon e5-2683 v4 @ 2.10ghz,17591
intel xeon e5-2685 v3 @ 2.60ghz,12944
intel xeon e5-2686 v3 @ 2.00ghz,18148
intel xeon e5-2686 v4 @ 2.30ghz,19904
intel xeon e5-2687w @ 3.10ghz,10018
intel xeon e5-2687w v2 @ 3.40ghz,12266
intel xeon e5-2687w v3 @ 3.10ghz,14540
intel xeon e5-2687w v4 @ 3.00ghz,17636
intel xeon e5-2689 @ 2.60ghz,9488
intel xeon e5-2689 v4 @ 3.10ghz,17084
intel xeon e5-2690 @ 2.90ghz,9778
intel xeon e5-2690 v2 @ 3.00ghz,13391
intel xeon e5-2690 v3 @ 2.60ghz,16049
intel xeon e5-2690 v4 @ 2.60ghz,19293
intel xeon e5-2692 v2 @ 2.20ghz,12119
intel xeon e5-2695 v2 @ 2.40ghz,13402
intel xeon e5-2695 v3 @ 2.30ghz,16607
intel xeon e5-2695 v4 @ 2.10ghz,18963
intel xeon e5-2696 v2 @ 2.50ghz,14066
intel xeon e5-2696 v3 @ 2.30ghz,21518
intel xeon e5-2696 v4 @ 2.20ghz,25029
intel xeon e5-2697 v2 @ 2.70ghz,14280
intel xeon e5-2697 v3 @ 2.60ghz,18169
intel xeon e5-2697 v4 @ 2.30ghz,20951
intel xeon e5-2697a v4 @ 2.60ghz,21627
intel xeon e5-2697r v4 @ 2.30ghz,20843
intel xeon e5-2698 v3 @ 2.30ghz,18817
intel xeon e5-2698 v4 @ 2.20ghz,22893
intel xeon e5-2698b v3 @ 2.00ghz,16287
intel xeon e5-2698r v4 @ 2.20ghz,25605
intel xeon e5-2699 v3 @ 2.30ghz,20010
intel xeon e5-2699 v4 @ 2.20ghz,25039
intel xeon e5-2699a v4 @ 2.40ghz,26766
intel xeon e5-2699c v4 @ 2.20ghz,21113
intel xeon e5-4603 @ 2.00ghz,3391
intel xeon e5-4607 v2 @ 2.60ghz,6986
intel xeon e5-4610 @ 2.40ghz,6460
intel xeon e5-4610 v3 @ 1.70ghz,7229
intel xeon e5-4617 @ 2.90ghz,6298
intel xeon e5-4620 @ 2.20ghz,6872
intel xeon e5-4620 v2 @ 2.60ghz,9424
intel xeon e5-4620 v3 @ 2.00ghz,10525
intel xeon e5-4627 v2 @ 3.30ghz,9425
intel xeon e5-4627 v3 @ 2.60ghz,11344
intel xeon e5-4627 v4 @ 2.60ghz,12969
intel xeon e5-4628l v4 @ 1.80ghz,11503
intel xeon e5-4640 @ 2.40ghz,7012
intel xeon e5-4640 v3 @ 1.90ghz,10372
intel xeon e5-4648 v3 @ 1.70ghz,9061
intel xeon e5-4650 @ 2.70ghz,8480
intel xeon e5-4650 v2 @ 2.40ghz,10907
intel xeon e5-4650 v3 @ 2.10ghz,10838
intel xeon e5-4650 v4 @ 2.20ghz,16225
intel xeon e5-4650l @ 2.60ghz,8533
intel xeon e5-4655 v3 @ 2.90ghz,9377
intel xeon e5-4655 v4 @ 2.50ghz,10912
intel xeon e5-4657l v2 @ 2.40ghz,11613
intel xeon e5-4660 v3 @ 2.10ghz,14256
intel xeon e5-4660 v4 @ 2.20ghz,15375
intel xeon e5-4667 v3 @ 2.00ghz,15397
intel xeon e5-4667 v4 @ 2.20ghz,20319
intel xeon e5-4669 v3 @ 2.10ghz,17430
intel xeon e5-4669 v4 @ 2.20ghz,11523
intel xeon e5205 @ 1.86ghz,838
intel xeon e5240 @ 3.00ghz,1448
intel xeon e5310 @ 1.60ghz,1306
intel xeon e5320 @ 1.86ghz,1469
intel xeon e5335 @ 2.00ghz,1549
intel xeon e5345 @ 2.33ghz,1868
intel xeon e5405 @ 2.00ghz,1753
intel xeon e5410 @ 2.33ghz,2032
intel xeon e5420 @ 2.50ghz,2022
intel xeon e5430 @ 2.66ghz,2251
intel xeon e5440 @ 2.83ghz,2367
intel xeon e5450 @ 3.00ghz,2573
intel xeon e5462 @ 2.80ghz,2231
intel xeon e5472 @ 3.00ghz,2333
intel xeon e5502 @ 1.87ghz,837
intel xeon e5503 @ 2.00ghz,804
intel xeon e5504 @ 2.00ghz,1489
intel xeon e5506 @ 2.13ghz,1961
intel xeon e5507 @ 2.27ghz,1905
intel xeon e5520 @ 2.27ghz,2533
intel xeon e5530 @ 2.40ghz,2739
intel xeon e5540 @ 2.53ghz,2805
intel xeon e5603 @ 1.60ghz,1935
intel xeon e5606 @ 2.13ghz,2443
intel xeon e5607 @ 2.27ghz,2686
intel xeon e5620 @ 2.40ghz,3621
intel xeon e5630 @ 2.53ghz,3773
intel xeon e5640 @ 2.67ghz,3880
intel xeon e5645 @ 2.40ghz,4972
intel xeon e5649 @ 2.53ghz,5659
intel xeon e7- 2830 @ 2.13ghz,2027
intel xeon e7-4809 v2 @ 1.90ghz,16471
intel xeon e7-8880 v3 @ 2.30ghz,18244
intel xeon e7-8891 v3 @ 2.80ghz,21615
intel xeon e7320 @ 2.13ghz,1469
intel xeon gold 5115 @ 2.40ghz,14875
intel xeon gold 5117 @ 2.00ghz,16897
intel xeon gold 5118 @ 2.30ghz,16815
intel xeon gold 5120 @ 2.20ghz,18132
intel xeon gold 5120t @ 2.20ghz,18127
intel xeon gold 5122 @ 3.60ghz,8883
intel xeon gold 5215 @ 2.20ghz,16304
intel xeon gold 5215 @ 2.50ghz,15719
intel xeon gold 5217 @ 3.00ghz,15429
intel xeon gold 5218 @ 2.30ghz,21728
intel xeon gold 5218r @ 2.10ghz,25000
intel xeon gold 5218t @ 2.10ghz,21433
intel xeon gold 5220 @ 2.20ghz,24154
intel xeon gold 5220r @ 2.20ghz,30372
intel xeon gold 5222 @ 3.80ghz,9483
intel xeon gold 5315y @ 3.20ghz,20477
intel xeon gold 5317 @ 3.00ghz,27448
intel xeon gold 5318h @ 2.50ghz,29301
intel xeon gold 5318y @ 2.10ghz,33139
intel xeon gold 5320 @ 2.20ghz,37558
intel xeon gold 5320h @ 2.40ghz,31718
intel xeon gold 5412u,52218
intel xeon gold 5415+,24849
intel xeon gold 5416s,35814
intel xeon gold 5418y,45660
intel xeon gold 5420+,58209
intel xeon gold 5512u,60347
intel xeon gold 5515+,26501
intel xeon gold 5520+,61227
intel xeon gold 6122 @ 1.80ghz,23781
intel xeon gold 6126 @ 2.60ghz,17492
intel xeon gold 6126t @ 2.60ghz,19424
intel xeon gold 6128 @ 3.40ghz,12874
intel xeon gold 6130 @ 2.10ghz,21490
intel xeon gold 6130t @ 2.10ghz,21804
intel xeon gold 6132 @ 2.60ghz,22326
intel xeon gold 6134 @ 3.20ghz,16523
intel xeon gold 6136 @ 3.00ghz,20973
intel xeon gold 6137 @ 3.90ghz,19365
intel xeon gold 6138 @ 2.00ghz,23850
intel xeon gold 6138t @ 2.00ghz,20356
intel xeon gold 6140 @ 2.30ghz,23927
intel xeon gold 6142 @ 2.60ghz,25490
intel xeon gold 6143 @ 2.80ghz,24786
intel xeon gold 6144 @ 3.50ghz,17992
intel xeon gold 6146 @ 3.20ghz,23388
intel xeon gold 6148 @ 2.40ghz,29116
intel xeon gold 6150 @ 2.70ghz,26447
intel xeon gold 6152 @ 2.10ghz,24287
intel xeon gold 6154 @ 3.00ghz,27560
intel xeon gold 6208u @ 2.90ghz,24670
intel xeon gold 6210u @ 2.50ghz,28219
intel xeon gold 6212u @ 2.40ghz,27470
intel xeon gold 6222v @ 1.80ghz,24254
intel xeon gold 6226 @ 2.70ghz,20619
intel xeon gold 6226r @ 2.90ghz,26405
intel xeon gold 6230 @ 2.10ghz,26076
intel xeon gold 6230r @ 2.10ghz,33608
intel xeon gold 6234 @ 3.30ghz,17752
intel xeon gold 6238 @ 2.10ghz,29118
intel xeon gold 6238r @ 2.20ghz,34751
intel xeon gold 6240 @ 2.60ghz,24677
intel xeon gold 6240r @ 2.40ghz,33353
intel xeon gold 6242 @ 2.80ghz,24994
intel xeon gold 6242r @ 3.10ghz,36671
intel xeon gold 6244 @ 3.60ghz,18734
intel xeon gold 6246 @ 3.30ghz,22571
intel xeon gold 6246r @ 3.40ghz,30468
intel xeon gold 6248 @ 2.50ghz,29570
intel xeon gold 6248r @ 3.00ghz,35434
intel xeon gold 6250 @ 3.90ghz,20552
intel xeon gold 6252 @ 2.10ghz,27148
intel xeon gold 6253cl @ 3.10ghz,28549
intel xeon gold 6254 @ 3.10ghz,32599
intel xeon gold 6256 @ 3.60ghz,23287
intel xeon gold 6258r @ 2.70ghz,40252
intel xeon gold 6262 @ 1.90ghz,21823
intel xeon gold 6266c @ 3.00ghz,29049
intel xeon gold 6268cl @ 2.80ghz,34558
intel xeon gold 6278c @ 2.60ghz,32835
intel xeon gold 6312u @ 2.40ghz,42443
intel xeon gold 6314u @ 2.30ghz,48916
intel xeon gold 6326 @ 2.90ghz,33882
intel xeon gold 6330 @ 2.00ghz,42072
intel xeon gold 6330n @ 2.20ghz,36360
intel xeon gold 6334 @ 3.60ghz,20512
intel xeon gold 6336y @ 2.40ghz,45517
intel xeon gold 6338 @ 2.00ghz,38520
intel xeon gold 6338n @ 2.20ghz,42086
intel xeon gold 6338t @ 2.10ghz,35801
intel xeon gold 6342 @ 2.80ghz,47076
intel xeon gold 6346 @ 3.10ghz,37727
intel xeon gold 6348 @ 2.60ghz,51843
intel xeon gold 6354 @ 3.00ghz,39400
intel xeon gold 6414u,57200
intel xeon gold 6416h,40606
intel xeon gold 6418h,51711
intel xeon gold 6421n,58797
intel xeon gold 6423n,57434
intel xeon gold 6426y,38783
intel xeon gold 6430,51490
intel xeon gold 6434,28111
intel xeon gold 6438n,52789
intel xeon gold 6438y+,62660
intel xeon gold 6442y,58534
intel xeon gold 6444y,47176
intel xeon gold 6448h,70292
intel xeon gold 6448y,60449
intel xeon gold 6450c,38571
intel xeon gold 6526y,45036
intel xeon gold 6530,55177
intel xeon gold 6534,29494
intel xeon gold 6538n,44895
intel xeon gold 6542y,59047
intel xeon gold 6544y,50319
intel xeon gold 6548y+,70439
intel xeon gold 6554s,50777
intel xeon l3110 @ 3.00ghz,1338
intel xeon l3360 @ 2.83ghz,2412
intel xeon l3406 @ 2.27ghz,1104
intel xeon l3426 @ 1.87ghz,2742
intel xeon l5240 @ 3.00ghz,1337
intel xeon l5310 @ 1.60ghz,1385
intel xeon l5320 @ 1.86ghz,1118
intel xeon l5335 @ 2.00ghz,1737
intel xeon l5408 @ 2.13ghz,1769
intel xeon l5410 @ 2.33ghz,1853
intel xeon l5420 @ 2.50ghz,2143
intel xeon l5430 @ 2.66ghz,2260
intel xeon l5520 @ 2.27ghz,2274
intel xeon l5530 @ 2.40ghz,2522
intel xeon l5609 @ 1.87ghz,3298
intel xeon l5630 @ 2.13ghz,3048
intel xeon l5638 @ 2.00ghz,3707
intel xeon l5639 @ 2.13ghz,4419
intel xeon l5640 @ 2.27ghz,4645
intel xeon l7455 @ 2.13ghz,2494
intel xeon max 9480,84512
intel xeon mv 3.20ghz,756
intel xeon phi 7210 @ 1.30ghz,7306
intel xeon phi 7290 @ 1.50ghz,17839
intel xeon platinum 8124m @ 3.00ghz,25350
intel xeon platinum 8151 @ 3.40ghz,16208
intel xeon platinum 8160 @ 2.10ghz,28900
intel xeon platinum 8167m @ 2.00ghz,25396
intel xeon platinum 8168 @ 2.70ghz,32373
intel xeon platinum 8171m @ 2.60ghz,29613
intel xeon platinum 8173m @ 2.00ghz,28025
intel xeon platinum 8175m @ 2.50ghz,26659
intel xeon platinum 8176 @ 2.10ghz,23179
intel xeon platinum 8180 @ 2.50ghz,38259
intel xeon platinum 8180m @ 2.50ghz,30313
intel xeon platinum 8252c @ 3.80ghz,28147
intel xeon platinum 8259cl @ 2.50ghz,31403
intel xeon platinum 8260 @ 2.40ghz,30347
intel xeon platinum 8260c @ 2.40ghz,34420
intel xeon platinum 8260m @ 2.30ghz,33970
intel xeon platinum 8260m @ 2.40ghz,34592
intel xeon platinum 8268 @ 2.90ghz,34604
intel xeon platinum 8270 @ 2.70ghz,29986
intel xeon platinum 8273cl @ 2.20ghz,37320
intel xeon platinum 8275cl @ 3.00ghz,40794
intel xeon platinum 8280 @ 2.70ghz,36830
intel xeon platinum 8347c @ 2.10ghz,49386
intel xeon platinum 8358 @ 2.60ghz,54416
intel xeon platinum 8360y @ 2.40ghz,54078
intel xeon platinum 8362 @ 2.80ghz,56787
intel xeon platinum 8368q @ 2.60ghz,46681
intel xeon platinum 8375c @ 2.90ghz,56202
intel xeon platinum 8380 @ 2.30ghz,62318
intel xeon platinum 8454h,62347
intel xeon platinum 8461v,74982
intel xeon platinum 8470 @2.00ghz,89850
intel xeon platinum 8475b,3280
intel xeon platinum 8481c @ 2.70ghz,11681
intel xeon platinum 8488c,88667
intel xeon platinum 8571n,68385
intel xeon platinum 8575c,3342
intel xeon platinum 8581c @ 2.30ghz,8040
intel xeon platinum 8592+,84013
intel xeon platinum p-8124 @ 3.00ghz,22674
intel xeon silver 4108 @ 1.80ghz,9131
intel xeon silver 4109t @ 2.00ghz,10348
intel xeon silver 4110 @ 2.10ghz,10306
intel xeon silver 4112 @ 2.60ghz,6521
intel xeon silver 4114 @ 2.20ghz,13086
intel xeon silver 4116 @ 2.10ghz,14918
intel xeon silver 4116t @ 2.10ghz,15187
intel xeon silver 4123 @ 3.00ghz,14405
intel xeon silver 4208 @ 2.10ghz,11095
intel xeon silver 4209t @ 2.20ghz,11080
intel xeon silver 4210 @ 2.20ghz,13652
intel xeon silver 4210r @ 2.40ghz,15138
intel xeon silver 4214 @ 2.20ghz,16320
intel xeon silver 4214r @ 2.40ghz,17834
intel xeon silver 4214y @ 2.20ghz,16442
intel xeon silver 4215 @ 2.50ghz,13854
intel xeon silver 4215r @ 3.20ghz,15002
intel xeon silver 4216 @ 2.10ghz,20877
intel xeon silver 4216r @ 2.20ghz,24027
intel xeon silver 4309y @ 2.80ghz,18624
intel xeon silver 4310 @ 2.10ghz,21903
intel xeon silver 4310t @ 2.30ghz,20607
intel xeon silver 4314 @ 2.40ghz,29095
intel xeon silver 4316 @ 2.30ghz,31892
intel xeon silver 4410t,28955
intel xeon silver 4410y,24797
intel xeon silver 4416+,44140
intel xeon silver 4509y,18749
intel xeon silver 4510,33004
intel xeon silver 4510t,29119
intel xeon silver 4514y,29032
intel xeon w-10855m @ 2.80ghz,12364
intel xeon w-10885m @ 2.40ghz,15505
intel xeon w-11155mle @ 1.80ghz,8502
intel xeon w-11555mle @ 1.90ghz,11864
intel xeon w-11555mre @ 2.60ghz,17484
intel xeon w-11855m @ 3.20ghz,17720
intel xeon w-11865mle @ 1.50ghz,15917
intel xeon w-11865mre @ 2.60ghz,19589
intel xeon w-11955m @ 2.60ghz,21815
intel xeon w-1250 @ 3.30ghz,13725
intel xeon w-1250e @ 3.50ghz,12039
intel xeon w-1250p @ 4.10ghz,14108
intel xeon w-1270 @ 3.40ghz,17513
intel xeon w-1270e @ 3.40ghz,18635
intel xeon w-1270p @ 3.80ghz,17504
intel xeon w-1270te @ 2.00ghz,13553
intel xeon w-1290 @ 3.20ghz,20079
intel xeon w-1290e @ 3.50ghz,19060
intel xeon w-1290p @ 3.70ghz,22357
intel xeon w-1290t @ 1.90ghz,18409
intel xeon w-1290te @ 1.80ghz,14505
intel xeon w-1350 @ 3.30ghz,18781
intel xeon w-1350p @ 4.00ghz,19611
intel xeon w-1370 @ 2.90ghz,22926
intel xeon w-1370p @ 3.60ghz,23109
intel xeon w-1390 @ 2.80ghz,23902
intel xeon w-1390p @ 3.50ghz,25122
intel xeon w-2102 @ 2.90ghz,5022
intel xeon w-2104 @ 3.20ghz,5527
intel xeon w-2123 @ 3.60ghz,8519
intel xeon w-2125 @ 4.00ghz,10025
intel xeon w-2133 @ 3.60ghz,12666
intel xeon w-2135 @ 3.70ghz,14416
intel xeon w-2140b @ 3.20ghz,17317
intel xeon w-2145 @ 3.70ghz,18001
intel xeon w-2150b @ 3.00ghz,20543
intel xeon w-2155 @ 3.30ghz,21010
intel xeon w-2170b @ 2.50ghz,24448
intel xeon w-2175 @ 2.50ghz,23449
intel xeon w-2191b @ 2.30ghz,28307
intel xeon w-2195 @ 2.30ghz,27914
intel xeon w-2223 @ 3.60ghz,8576
intel xeon w-2225 @ 4.10ghz,10458
intel xeon w-2235 @ 3.80ghz,14276
intel xeon w-2245 @ 3.90ghz,19449
intel xeon w-2255 @ 3.70ghz,22439
intel xeon w-2265 @ 3.50ghz,25633
intel xeon w-2275 @ 3.30ghz,27994
intel xeon w-2295 @ 3.00ghz,30924
intel xeon w-3175x @ 3.10ghz,46125
intel xeon w-3223 @ 3.50ghz,17014
